Company Name,Address,links,links-href,Number ,Number1,Number2,Number3,Number4,Cell No,Telephone No
Aziz Pipes Ltd.,"93, Motijheel C/A, (3rd Floor), Dhaka-1000",AZIZPIPES,https://dsebd.org/displayCompany.php?name=AZIZPIPES,+88 02 223382691-6,,,,,+8801678029203,+8802223382691
Atlas Bangladesh Ltd.,"Bsec, Kawran, Bazarrnrn andrnrn Tongi, Gazipur",ATLASBANG,https://dsebd.org/displayCompany.php?name=ATLASBANG,02-8120414,,,,,,
Asian Tiger Sandhani Life Growth Fund,"Progress Tower, House # 01, Road # 23 (2nd floor), Unit # 2A & 2B, Gulshan-1, Dhaka-1212.",ATCSLGF,https://dsebd.org/displayCompany.php?name=ATCSLGF,+(8802) 9852111,,,,,,
Asiatic Laboratories Limited,"42-43, Siddeshwari Circular Road, Treasure Island (5th Floor) Shantinagar, Dhaka-1217.",ASIATICLAB,https://dsebd.org/displayCompany.php?name=ASIATICLAB,-48309106,,,,,,
Asia Pacific General Insurance Co. Ltd.,"Ta- 99, 6th, Floor, Badda Link Road, Gulshan, Dhaka-1212",ASIAPACINS,https://dsebd.org/displayCompany.php?name=ASIAPACINS,09666771771 (Ext: 112),,,,,+881716269028,
Asia Insurance PLC.,"Corporate Head Quarter, Rupayan Trade Centre (14th Floor) 114-115 Kazi Nazrul Islam Avenue, Bangla Motor, Dhaka-1000",ASIAINS,https://dsebd.org/displayCompany.php?name=ASIAINS,02-5513581-84,,,,,+8801711890048,
Argon Denims Limited,"Lotus Kamal Tower One (Level 6), 57 Joar Sahara C/A, Nikunja-2, New Airport Road, Dhaka- 1229",ARGONDENIM,https://dsebd.org/displayCompany.php?name=ARGONDENIM,880-2-8900870-4,,,,,+8801714094393,
Aramit Cement Limited,"53, Kalurghat Heavy Industrial Estate, Mohara, Chattogram-4208",ARAMITCEM,https://dsebd.org/displayCompany.php?name=ARAMITCEM,(88 031) 671950,,,,,+8801819240005,
Aramit Limited,"53, Kalurghat Heavy I / E, P.O Mohara, Chattogram - 4208.",ARAMIT,https://dsebd.org/displayCompany.php?name=ARAMIT,(+88 031) 2570986,,,,+880258815556,,
APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,"Navana Rahim Ardent ( 8th Floor ) , 185, Shahid Syed Nazrul Islam Sharani, Bijoynagar, Dhaka-1000",APSCLBOND,https://dsebd.org/displayCompany.php?name=APSCLBOND,-48310037,,,,,,
Appollo Ispat Complex Limited,"407, Tejgaon Industrial Area, Dhaka - 1208",APOLOISPAT,https://dsebd.org/displayCompany.php?name=APOLOISPAT,+88(02)9114946 ,,,,,,
Apex Tannery Limited,"Plot # XA1, XA2, XA3 and XS8 BSCIC Chamra Shilpa Nagari Harindhara, Hemayetpur, Savar, Dhaka-1340",APEXTANRY,https://dsebd.org/displayCompany.php?name=APEXTANRY,1711686592,,,,,+8801714299096,
Apex Spinning & Knitting Mills Limited,"SHANTA SKYMARK (LEVELS 8-13), 18 GULSHAN AVENUE, GULSHAN, DHAKA-1212, BANGLADESH",APEXSPINN,https://dsebd.org/displayCompany.php?name=APEXSPINN,880-2-9883358 Ext. 152,,,,,+8801819542647,
Apex Footwear Limited.,"House No. 06, Road No. 137, Block - SE(D), Gulshan-1, Dhaka-1212",APEXFOOT,https://dsebd.org/displayCompany.php?name=APEXFOOT,02 55044841,,,,,+8801717306107,
Apex Foods Limited,"SHANTA SKYMARK, Levels: 8-13, 18 Gulshan Avenue, Gulshan-1, Dhaka-1212",APEXFOODS,https://dsebd.org/displayCompany.php?name=APEXFOODS,880-2-9883358,,,,,,
Associated Oxygen Limited,"BCIC Sadan(1st Floor), 26 Agrabad C/A,Chitagong",AOL,https://dsebd.org/displayCompany.php?name=AOL,88-031-711009,,,,,+8801811416243,
Anwar Galvanizing Ltd.,"Baitul Hossain Building ( 14 Floor ), 27 Dilkusha , Motijheel, Dhaka -1000",ANWARGALV,https://dsebd.org/displayCompany.php?name=ANWARGALV,88 02 9552134,,,,,+8801711704554,
Anlimayarn Dyeing Ltd.,"Suite # 4/3, City Heart, 67, Naya Paltan, Dhaka-1000.",ANLIMAYARN,https://dsebd.org/displayCompany.php?name=ANLIMAYARN,49349881-4,,,,,,
Agricultural Marketing Company Ltd. (Pran),"PRAN Cenre, Ga-105/1, Middle Badda, Dhaka-1212",AMCL(PRAN),https://dsebd.org/displayCompany.php?name=AMCL(PRAN),9881792 Ext-230,,,,,+8801769696203,
Ambee Pharmaceuticals PLC,"184/1, Tejgaon Industrial Area, Dhaka-1208",AMBEEPHA,https://dsebd.org/displayCompany.php?name=AMBEEPHA,(880-2) 8870777,,,,,+8801842505016,
Aman Feed Limited,"2, Isha kha Avenue, Sector# 6, Uttara, Dhaka- 1230",AMANFEED,https://dsebd.org/displayCompany.php?name=AMANFEED,880-752-956191,,,,,+8801755675028,
Alltex Industries Ltd.,"Correspondence office: Suite No. 5B, House No. 1, Road No. 27, Block-K, Banani, Dhaka, Bangladesh.",ALLTEX,https://dsebd.org/displayCompany.php?name=ALLTEX,01713 366938,,,,,+8801730031245,
Alif Manufacturing Company Ltd.,"Bilquis Tower(9th floor), House # 6,Road # 46, Gulshan Circle - 2,Dhaka - 1212.",ALIF,https://dsebd.org/displayCompany.php?name=ALIF,58815226,,,,,,
Al-Arafah Islami Bank PLC.,"Al-Arafah Tower, 63, Purana Paltan, Dhaka-1000.",ALARABANK,https://dsebd.org/displayCompany.php?name=ALARABANK,02-44850050 (direct),,,,,+8801817571497,
Al-Haj Textile Mills Limited,"66, Dilkusha C/A (4th floor) Chand Mansion, Dhaka",AL-HAJTEX,https://dsebd.org/displayCompany.php?name=AL-HAJTEX,02-223384638,,,,,,
Alif Industries Limited,"Bilquis Tower (9th floor), House -06, Road-46, Gulshan-2, Dhaka - 1212",AIL,https://dsebd.org/displayCompany.php?name=AIL,58815226,,,,,,
AIBL Mudaraba Perpetual Bond,"Al-Arafah Tower, 63, Purana Paltan, Dhaka - 1000",AIBLPBOND,https://dsebd.org/displayCompany.php?name=AIBLPBOND,,,,,,+8801817571497,
AIBL 1st Islamic Mutual Fund,"I-K Tower (4th Floor), Plot # 2, Block # CEN (A), Gulshan North Avenue, Gulshan 2, Dhaka - 1212, Bangladesh",AIBL1STIMF,https://dsebd.org/displayCompany.php?name=AIBL1STIMF,+88 01730450478-9,+880247117267,+880247110306,+880247116188,,,
Agrani Insurance Co. Ltd.,"City Centre (17th floor), 90/1, Motijheel C/A, Dhaka-1000",AGRANINS,https://dsebd.org/displayCompany.php?name=AGRANINS,55111007-11,,,,,+8801723407370,
Agni Systems Ltd.,"11/A Navana Tower, 45, Gulshan Avenue, Dhaka 1212",AGNISYSL,https://dsebd.org/displayCompany.php?name=AGNISYSL,09606100700 Ext. 104,,,,,,
Aftab Automobiles Limited,"125/A Motijheel C/A, Dhaka - 1000",AFTABAUTO,https://dsebd.org/displayCompany.php?name=AFTABAUTO,+8802 223381812,,,,,+8801713245382,
AFC Agro Biotech Ltd.,"House# 87-89, Road# 04, Block# B, Niketon, Gulshan-1, Dhaka",AFCAGRO,https://dsebd.org/displayCompany.php?name=AFCAGRO,88-02-8836830,,,,,,
Advent Pharma Limited,"Rupayan Karim Tower, Level # 10, 80-Kakrail, VIP Road, Ramna, Dhaka-1000.",ADVENT,https://dsebd.org/displayCompany.php?name=ADVENT,-9185266,,,,,,
ADN Telecom Limited,"Red Crescent Concord Tower (19th Floor), 17 Mohakhali C/A, Dhaka-1212",ADNTEL,https://dsebd.org/displayCompany.php?name=ADNTEL,+8802 9841234,,,,,+8801777770322,+88029841234113
Active Fine Chemicals Limited,"House# 87-89, Road# 04, Block# B, Niketon, Gulshan-1, Dhaka",ACTIVEFINE,https://dsebd.org/displayCompany.php?name=ACTIVEFINE,88-02-8836830,,,,,+8801992024696,
ACME Pesticides Limited,"24/1 & 24/2, Hall Building (2nd Floor-West Side), Khiljee Road, Shyamoli, Dhaka-1207.",ACMEPL,https://dsebd.org/displayCompany.php?name=ACMEPL,-48117245,,,,,+8801985772222,
The ACME Laboratories Limited,"Court de la ACME, 1/4 Kallayanpur Mirpur Road, Dhaka-1207",ACMELAB,https://dsebd.org/displayCompany.php?name=ACMELAB,+88 02 9004194-6,,,,,,
ACI Formulations Limited,"ACI Centre, 245 Tejgaon, Industrial Area, Dhaka-1208",ACIFORMULA,https://dsebd.org/displayCompany.php?name=ACIFORMULA,8802 8878603,,,,,+8801329728001,
ACI  Limited,"ACI Centre, 245 Tejgaon I/A, Dhaka - 1208",ACI,https://dsebd.org/displayCompany.php?name=ACI,8878603,,,,,+8801708467600,
Aman Cotton Fibrous Limited,"2, Ishakha Avenue, Sector # 6, UttararnDhaka-1230",ACFL,https://dsebd.org/displayCompany.php?name=ACFL,-48083,,+88062552740,,,,
AB Bank Perpetual Bond,"The Skymark, 18 Gulshan Avenue, Gulshan-1, Dhaka-1212",ABBLPBOND,https://dsebd.org/displayCompany.php?name=ABBLPBOND,,,,,,,
AB Bank PLC.,"The Skymark, 18 Gulshan Avenue, Gulshan-1, Dhaka-1212",ABBANK,https://dsebd.org/displayCompany.php?name=ABBANK,+880 9678555678,+8809678555634,,,,,
AB Bank 1st Mutual fund,"Sky View Henolux Center, Office No: C-1, 1st Floor, 3/1, Purana Paltan, Dhaka-1000",ABB1STMF,https://dsebd.org/displayCompany.php?name=ABB1STMF,01302-399597,,,,,+8801711220988,
aamra technologies limited,"Safura Tower (9th Floor), 20 Kemal Ataturk Avenue, Banani, Dhaka-1213",AAMRATECH,https://dsebd.org/displayCompany.php?name=AAMRATECH,8802-9822146,,,,,,
aamra networks limited,"Safura Tower (9th Floor)rn20 Kemal Ataturk AvenuernBanani, Dhaka-1213",AAMRANET,https://dsebd.org/displayCompany.php?name=AAMRANET,8802-8832446,,,,,,
